VendorID	trip_distance	fare_amount	total_amount
2	5.45	22	22.8
1	0.9	6.5	7.3
1	4.9	17.5	18.3
2	2.67	11	14.16
2	5.86	24.5	25.3
2	3.66	15	15.8
2	7.98	23.5	30.3
1	1.1	6	8.8
2	0.39	3.5	4.3
2	6.29	19.5	20.3
2	3.08	13.5	17.05
2	3.72	14.5	15.3
2	9.51	35.5	36.3
2	0.68	5	5.8
2	3.83	14	17.76
2	0	25	26.3
2	0.44	6.5	7.3
2	4.18	13.5	17.16
2	0.6	4.5	5.3
2	1.69	8	8.8
1	2.3	14	17.57
1	4.5	16.5	20.05
2	4.49	17	21.58
2	4.75	16.5	17.34
1	0	15.2	16
2	5.49	19.5	21.3
2	4.11	17.5	23.79
2	0.83	5.5	6.3
2	1.43	7	12.8
2	1.82	8	11.55
2	9.38	32	42.66
2	0	9.5	15.3
2	28.91	82.5	89.85
2	0.92	20	20.8
2	3.38	12	19.44
2	1.8	8	9.8
2	1.24	6	8.16
2	1.18	7	7.8
2	5.02	19	27.06
2	1.7	8.5	15.67
1	2.2	9.5	12.36
2	1.49	8	10.56
2	7.27	28	37.86
2	18.9	63.5	64.3
2	7.78	28	34.56
2	2.72	13	13.8
2	0.48	4.5	5.3
2	2.13	9	12.55
2	2.74	11	17.55
2	1.84	8.5	14.46
2	8.6	28	28.8
2	10.02	32	32.8
2	5.75	20.5	21.3
2	29.12	79.5	86.85
2	4.07	16	23.46
2	2.09	9.5	13.39
2	23.5	64	73.8
2	6.97	35	42.36
2	1.82	9.5	12.36
2	7.14	23.5	27.05
1	0	16.2	17
1	0	10.2	11
2	3.44	14.5	15.3
2	10.2	31.5	39.93
2	5.54	20	23.55
2	0.93	5.5	9.05
2	1.08	5.5	6.3
1	2.4	12.5	13.3
2	1.37	6.5	8.76
2	1.72	9.5	13.39
2	2.06	9.5	10.3
2	0.82	6	8.16
2	2.11	10.5	14.69
2	1.78	9	9.8
2	2.26	12.5	13.3
2	1.39	6	9.55
1	2.2	9	17.55
2	1.1	6.5	7.3
2	1.35	7.5	8.3
1	1.6	8.5	11.15
1	1.7	7	11.55
2	0.47	4.5	5.3
2	0.65	5	5.8
2	1.26	6.5	7.3
2	2.07	9.5	13.05
2	9.45	39.5	43.05
2	0.79	6	6.8
2	1.14	6	8.16
2	2.48	9.5	10.38
2	1.58	7	9.75
1	4.4	15.5	18.3
1	0.9	5.5	7.55
2	2.13	9.5	10.3
2	2.44	12	15.36
2	4.43	15	18.96
2	0.87	5.5	7.56
2	2.29	10	16.26
1	0	7.2	8
1	0	16.2	17
2	6.94	26.5	27.3
2	1.64	8.5	9.3
1	26.4	0	0
2	2.41	12	15.36
2	1.19	7.5	10.38
2	6.09	21.5	22.3
2	21.01	69	76.35
2	13.46	46	53.35
2	2.29	8.5	14.46
2	0.61	5	5.8
2	2.05	10.5	14.12
1	1.2	7	7.8
1	1.2	6.5	8.3
1	2.1	10	12.95
2	2.75	9.5	10.3
2	4.88	16	16.8
2	0.5	4	4.8
2	0.06	3	3.8
2	3.57	14	14.8
2	6.7	19	19.8
2	4.26	14	14.8
2	3.64	38.5	39.3
2	3.23	12	12.8
2	1.04	6	6.8
2	2.56	9.5	16.97
2	1.93	9.5	12.36
2	17.51	52	59.35
2	2.06	9	11
2	1.69	7.5	9.96
2	4.53	17.5	26.31
2	5.33	21	21.8
2	0.67	5	5.8
2	0.44	4	5
2	1.92	9.5	10.3
2	0.66	5	5.8
2	10.82	37	37.8
2	6.93	22	22.3
1	0	13.2	14
2	1.67	7	13.19
2	1.2	7	9.8
2	1.05	6	6.8
2	5.87	23	23.8
2	1.74	7.5	13.26
2	19.14	54.5	61.85
2	1.57	7.5	9.96
2	2.02	9	15.69
2	1.76	7	13.19
2	1.9	9	11.76
2	0.95	6	6.8
1	1.3	7.5	10.75
1	5.7	22.5	31.25
2	2.41	10	10.3
2	4.49	16	16.3
2	1.14	6.5	7.3
2	0.32	3.5	4.3
2	0.81	5	5.8
2	1.35	6.5	7.3
2	14.4	40.5	59.1
2	0.48	4	4.8
2	1.75	8.5	11.16
2	1.37	7.5	8.3
2	1.6	7.5	10.38
1	2.6	10.5	16.05
2	2.21	10	12.96
2	3.53	14	17.55
1	3.6	22.5	23.3
1	6.5	21	24.55
2	1.67	8	10.56
2	1.02	5.5	6.3
2	4.87	20	20.8
2	4.14	13.5	17.05
2	2.74	11	11.8
1	5.8	20.5	30.05
2	0.94	6	6.8
2	2.49	11	17.46
2	0.92	5.5	6.3
2	0.84	5.5	6.3
2	0.94	8	8.8
2	26.85	96.5	97.3
2	7.85	26	31.55
2	1.83	7.5	11.05
2	7.94	42	46.55
1	1.2	7	9.8
1	5.8	20.5	24.05
2	3.26	11	18.19
2	0.78	4.5	6.36
2	2.54	11	15.34
2	1.34	6.5	10.05
2	3.44	14.5	19.12
2	4.05	16.5	19.03
1	0	20.2	21
2	10.54	30.5	37.56
1	0	28.2	31.45
2	14.1	39.5	46.05
2	7.44	22.5	23.3
2	20.65	61	68.35
2	4.51	15.5	19.56
2	3.26	21	21.8
2	2.48	10.5	11.3
2	1.23	7	9.36
2	9.67	55.5	56.3
2	8.38	46	46.8
2	1.88	8.5	12.09
2	1.1	6	7.82
2	3.38	14.5	15.3
1	5.1	25	25.8
1	1	5.5	6.3
2	0.38	4.5	5.3
2	1.54	8	8.8
2	0.95	7	7.8
2	19.57	52	71.22
2	1.23	7	9.36
2	6.56	21.5	22.3
2	1.51	8	8.8
2	2.17	8	15.01
2	3.08	13	19.53
2	2.19	10.5	14.69
1	2.9	12.5	13.3
2	3.78	12.5	16.05
2	2.83	12.5	15.96
2	3.26	13	13.8
2	0.9	6	11.05
2	2.28	9.5	16.97
2	1.23	6	8.5
2	30.52	80.5	87.85
2	2.33	12	12.3
1	0	13.2	14
2	6.86	20.5	21.3
2	3.62	15.5	16.3
2	0.64	4	4.8
2	12.77	50	53.55
2	6.91	35	40.3
1	2	9.5	14.36
1	1	6	8.15
2	0.89	6	6.8
2	3.85	16	16.3
2	1.06	6.5	8.76
2	2.51	11.5	14.76
2	24.81	68	68.8
2	3.06	13.5	14.3
2	2.22	10	12.96
2	2.14	7.5	12.71
2	2.21	10.5	14.69
2	3.76	17.5	21.05
2	1.8	9	11.76
2	5.53	19	23.76
1	1.8	8.5	11.16
2	5.22	20	20.8
1	1.9	8.5	12.05
2	7.66	22.5	31.26
2	3.44	13	16.55
2	2.37	10.5	11.3
2	5.04	20	24.96
1	4.4	16.5	20.75
2	2.83	17	18.8
2	4.72	21	29.46
2	1.24	6.5	7.3
2	1.58	7	7.8
1	8	24.5	26.3
1	0	52	52.8
2	2.66	11.5	17.8
2	0	10	12.36
2	2.18	10.5	11.3
2	0.95	5.5	6.3
2	3.03	13	16.56
2	2.02	9.5	10.3
2	1.43	7.5	9.96
2	15.78	52	59.35
2	1.18	7.5	8.3
2	4.75	16	20.16
2	2.73	12	12.8
2	2.37	11.5	12.3
2	2.09	9.5	15.66
2	1.8	8.5	9.3
2	2.94	11	16.55
2	1.04	6	7.8
2	1.1	5.5	9.3
2	0	2.5	3.3
2	0.66	4	4.8
2	2.57	10	10.8
2	1.68	8.5	9.3
2	1.93	8.5	12.09
2	19.87	65	72.35
2	2.2	10	12.96
2	2.51	9.5	15.05
2	1.46	8	11.44
2	3.28	14	17.76
2	1.18	6.5	9.49
2	5.67	20	20.3
1	0	20.2	21
2	7.75	27.5	31.05
2	1.88	8	9.8
2	1.69	8	10.56
2	2.17	10.5	11.3
2	0.66	4.5	6.89
2	0.59	4.5	6.36
2	1.84	11	14.16
1	2.2	13.5	18.5
1	1.9	7.5	13.85
1	14.7	55	59.05
2	5.82	18.5	31.55
2	0	-50	-50.3
2	0	50	50.3
2	0	60	60.3
1	0.9	5.5	8.16
2	1.42	7	13.26
2	0.98	6	7.3
2	6.09	22	29.05
2	7.66	31.5	32.8
2	2.09	10.5	14.16
1	1.6	7	13.25
1	4.5	19.5	20.8
2	0.5	4	6.62
2	1.41	7.5	10.56
2	3.66	13.5	19.55
1	7.2	26.5	30.55
2	10.64	34	35.3
1	2.1	9.5	12.8
1	0.3	3.5	5.75
2	2.28	12.5	16.28
2	2.97	11.5	18.66
2	2.45	10	13.56
2	1.62	8.5	9.8
2	0	12	12.3
2	0.21	3	4.3
2	3.95	15	22.86
2	3.68	16	20.76
2	11.39	65.5	66.8
1	2.9	14	18.35
2	4.84	16	20.76
2	3.34	17	25.26
2	1.86	9.5	10.8
2	6.04	18	19.3
2	0.98	6	7.3
2	5.55	19.5	20.8
2	6.64	21	22.3
2	4.04	18	22.05
2	3.98	14.5	18.55
2	13.54	39.5	40.8
2	0.88	5.5	6.8
2	0.69	4.5	10.8
1	0.8	5	6.3
2	5.27	14	14.3
2	3.75	15	15.3
1	1.7	8.5	9.8
2	18.4	51.5	52.8
2	2.94	11	16.55
2	3.05	12	19.26
2	0.9	6	8.76
1	1.9	8	15.05
2	3.47	12.5	16.55
2	0	20	20.5
2	3.37	14.5	15.8
2	0.95	5.5	8.5
2	0.79	5	6.3
1	1	6.5	7.8
2	4.05	13.5	21.35
2	1.46	7	8.3
2	2.49	10.5	14.16
2	4.25	15	22.86
2	5.83	33.5	36.8
2	2.79	10.5	14.16
2	0	2.75	3.05
1	3.5	15	19.3
2	0	20	20.3
2	1.45	7	10.79
2	3.76	20.5	27.25
2	3.63	15.5	21
2	4.56	15	16.3
2	5.55	20.5	29.46
2	3.58	14	18.05
2	3.76	14	19.89
2	2.3	10	11.3
2	2.15	9.5	13.5
2	1.23	8	11.16
2	1.63	13	15.96
2	3.46	17.5	22.3
2	3.28	13.5	17.55
2	1.92	9	11.33
2	0.86	7	8.3
2	2.35	11.5	12.8
2	0.77	5.5	6.8
2	11.47	51.5	52.8
2	1.59	10	11.3
1	4	19.5	24.95
2	5.46	20	20.3
2	2.22	9.5	10.8
2	1.39	6.5	9.36
2	12.07	34.5	38.55
2	9.99	31	32.3
2	1.84	9	10.3
2	1.33	7.5	8.8
2	18.57	58	59.3
2	3.85	14	18.05
2	1.99	9	10.3
2	1.15	6.5	7.8
2	2.88	12	15.96
2	1.1	6	7.3
2	3.03	12.5	13.8
2	7.6	25	25.3
1	1.6	7.5	8.8
1	4.2	14.5	19.75
2	31.24	83	90.85
2	0	12.5	15.36
2	19.26	55.5	63.35
2	1.6	8	9.3
2	1.94	9	12.36
2	4.41	14.5	18.96
2	5.9	20.5	31.91
2	1.53	14.5	16.8
2	1.17	6.5	9.36
1	2.3	10.5	14.15
2	3.73	14.5	20.54
2	2.81	10.5	17.46
2	1.78	10	11.3
2	8.53	27.5	35.35
2	5.02	16.5	21.36
1	2.5	14.5	15.8
2	2.79	15.5	16.8
2	3.9	25	34.86
2	2.18	9.5	10.8
2	3.63	12.5	16.55
2	1.84	9.5	10.8
2	3.16	13.5	16.8
2	3.04	12	16.62
2	1.44	7	14.37
2	1.01	5	6.3
2	1.32	7	8.3
2	1.46	6.5	7.8
2	0.48	3.5	4.8
2	2.35	10.5	11.8
2	20.83	62	69.85
2	3.14	12	17.29
2	3.34	15	15.3
2	6.9	38	39.3
2	2.13	11	12.3
1	2.1	10	11.3
2	1.92	8.5	9.8
2	8.2	40	41.3
2	19.51	58	65.85
2	2.88	23	24.3
2	0.9	12	14.76
2	1.87	8.5	9.8
2	1.8	17	17.3
2	2.45	10.5	13.57
2	0.02	3	4.3
2	2.92	10.5	11.8
2	2.56	11.5	18.55
2	3.06	12.5	16.56
2	3.41	11	11.3
2	0	9	9.3
2	1.62	8	13.25
2	1.84	8	10.88
2	2.56	11	12.3
2	4.87	19	25.38
2	0.19	50	50.3
2	5.05	17.5	22.8
2	0.16	-2.5	-3.8
2	0.16	2.5	3.8
2	2.61	11	13.8
2	2.45	13	14.3
2	0.02	45	54.36
2	28.63	77	84.85
2	0.07	2.5	3.8
2	13.95	49.5	50.8
2	3.7	15	16.3
2	3.86	18.5	19.8
1	1.4	7.5	10.55
2	4.84	16.5	20.55
2	4.71	20	21.3
2	0	21.8	26.52
2	2.92	14	19.89
2	14.34	53	60.85
2	3.35	15.5	16.8
2	7.4	26.5	38.19
2	0.96	6.5	7.8
2	2.05	10	10.3
2	3.77	20	20.3
2	1.08	5.5	6.8
2	1.19	6.5	7.8
2	10.28	30	35.3
2	0	15	15.3
2	3.79	15	22.86
2	0.98	7	9.3
2	3.84	18	23.16
2	1.97	8.5	9.8
2	0.59	4.5	9.8
2	1.43	7.5	11.44
2	1.15	7	9.13
2	2.75	11	14.76
2	2.07	8.5	12.25
2	0.98	6	9.49
2	4.24	15.5	16.8
2	2.27	10.5	11.8
2	4.51	17.5	23.8
2	2.17	8.5	15.69
2	3.78	20	20.3
2	7.33	20	20.3
2	1.83	8	9.3
2	0.97	7	9.3
2	0.52	5	6.3
2	1.1	6	8.76
2	1.98	11	15.38
2	2.91	9.5	10.8
2	1.52	7.5	8.8
2	1.57	7.5	11
2	0.4	4	5.3
2	1.77	7.5	8.8
2	1.09	7	8.3
2	1.98	10	11.3
2	8.05	25.5	35.46
2	2.26	15	15.3
2	1.15	10	10.3
2	1.63	7	8.3
2	1.03	6	7.3
2	2.3	9.5	10.8
2	1.4	7	8.3
2	3.62	15	15.3
2	0.39	3.5	4.8
2	3.55	12.5	18.21
2	1.56	6.5	9.36
2	6.17	20	27.85
2	0.22	3	4.3
2	5.27	18	19.3
2	8.9	26.5	27.8
2	0	50	62.88
2	1.7	8.5	9.8
2	3.99	14	15.3
2	2.25	10	11.3
2	10.29	30.5	35
2	0.18	10	10.35
2	0.27	15	18.36
2	10.25	31.5	39.36
2	1.23	7.5	8.8
2	0.76	5.5	8.16
2	5.97	26	27.3
2	3.54	14.5	15.8
2	0.93	10	10.3
2	4.16	17	17.3
2	4.12	15	15.3
2	4.2	15	16.3
2	3.1	9.2	10
2	2.39	10.5	11.8
2	13.65	43	47.05
2	13.85	39.5	40.8
2	5.08	25	28.05
2	1.83	8.5	9.8
2	28.76	80.5	88.35
1	1.6	7.5	10.35
2	7.06	22.5	23.8
2	0.8	5	6.3
2	0.68	4.5	6.96
2	1.44	6	9.49
2	32.88	89	96.85
2	26.96	91.5	99.35
1	5.8	17	20.3
2	10.88	31.5	32.3
2	0	2.5	3.3
2	0.39	4	4.8
2	1.98	9	9.8
2	2.26	10	10.8
2	5.77	39.5	40.3
2	18.6	52	68.25
2	11.09	34	47.55
2	5.39	33	40.35
2	7.37	23	23.8
2	0.16	3	8
1	2.9	10.5	11.3
1	10.1	30.5	38.05
1	0	58.2	59
2	1.52	6.5	7.3
2	0.88	4.5	6.36
2	0.53	3.5	4.3
2	5.1	18	19.69
2	1.09	5	5.8
2	7.72	25.5	34.86
2	3.6	13	13.8
2	6.1	18.5	27.56
2	0.83	5.5	6.3
2	3.77	12.5	19.26
2	4.93	16	18.8
1	5.8	19	29.3
2	1.14	6	8.5
2	2.09	9	10.8
1	0	2.5	14.3
1	2.9	10.5	14.05
2	0.87	4.5	5.3
2	1.55	7	7.8
2	1.77	9	9.8
1	2.1	8.5	14.1
2	1.7	8	11.44
2	0.01	2.5	3.3
2	6.55	21	29.46
2	1.49	7.5	8.3
1	1.7	7.5	8.3
2	1.55	7	7.81
1	3.6	13.5	17.05
1	5.9	19.5	21.3
2	28.87	94	109.1
1	3.2	14.5	15.3
1	0	22.2	29.55
1	2.1	10.5	14.13
1	1.6	7	9.35
2	0.92	4.5	5.3
2	9.82	29.5	30.3
1	0.7	4.5	5.8
1	1.1	6.5	7.3
2	12.12	36.5	43.85
2	2.99	10.5	18.27
2	1.79	9	12.74
1	4.6	21.5	22.3
2	16.33	48.5	49.3
2	0.48	3.5	4.3
1	1.3	7	7.8
2	6.77	20.5	36.21
2	31.5	84	98.55
1	3.3	13.5	17.15
2	2.27	9	14.43
2	2.39	9.5	14.05
2	8.78	30.5	31.32
2	0	2.5	3.3
2	0	2.5	3.96
1	0	22.2	23
2	2.78	11.5	14.76
2	0.47	3.5	4.3
2	26.38	69	76.35
2	26.13	71	78.35
2	2.3	12.5	15.96
2	1.39	6	9.55
2	2.3	9	16.31
2	1.69	7.5	9.96
1	1.7	7	12.65
2	0.84	5.5	6.93
1	0	44.2	45
1	2.6	11	17.45
2	1.67	7	9.36
2	6.33	20.5	27.05
2	2.65	12	12.8
2	3.17	12	15.55
1	0	16.2	17
2	0.77	4.5	5.3
2	10.97	45.5	46.3
2	1.96	8	11
2	1.43	7.5	8.3
2	0.9	-5	-5.8
2	0.9	5	5.8
1	1.8	7.5	9.95
1	2.1	9	15.65
1	6	20	23.8
2	2.96	11	11.8
1	1.4	6.5	7.88
1	4.4	20	20.8
2	18.47	49.5	55.3
2	11.97	35	42.35
2	1.82	7.5	13.26
2	0.79	6	6.8
2	1.68	7.5	10.38
1	4	15.5	16.3
2	0.78	5	6.96
2	25.77	76.5	77.3
2	6.73	20	32.82
2	4.21	14	21.94
2	6.05	23.5	27.05
2	0	9	9.3
2	32.94	150	195.39
2	6.53	20	29.44
1	1.9	8	13.85
1	6.8	20	20.8
2	7.81	22.5	27.05
1	1.1	5	5.8
1	1.5	8	8.8
1	0	44.2	45
2	2.91	10.5	14.05
2	2.51	9.5	15.66
2	6.16	26.5	27.3
2	1.87	11	14.16
2	5.37	17.5	23.79
1	6.5	22	27.35
1	0	38.2	45.55
2	1.26	6	8.5
2	0.64	4.5	6.36
1	1.8	8.5	14.45
2	27.46	73.5	80.85
2	3.06	13	19.86
2	0.76	6	6.8
1	0.9	5.5	6.3
2	15.18	48.5	55.85
2	6.96	20	26
1	2.9	11	15.55
1	0.5	3.5	4.3
2	4.14	13.5	20.46
2	14.35	60	75.1
2	2.77	11.5	15.38
2	2	8.5	9.3
2	4.65	8.7	9
2	8.09	24.5	25.3
1	1.7	10.5	11.8
1	1.1	7.5	10.55
2	1.11	5	11.11
2	0.68	4.5	5.3
2	2.32	9	12.55
1	0	15.2	16
2	2.73	11.5	15.05
2	2.98	12.5	13.3
2	3.88	16	23.46
2	7.07	20.5	27.69
2	2.65	11.5	16.05
1	2	10	12.8
1	2.5	12	15.35
1	0	15.2	16
1	2.5	11	11.8
2	8.46	27	38.19
1	8.4	29.5	66.1
2	5.77	21	21.8
2	0.72	4.5	5.3
2	9.51	28.5	35.16
2	2.16	8.5	12.05
2	25.38	85	85.8
1	3.2	14	14.8
1	3.9	14.5	22.55
2	1.36	6	8.16
2	0.93	5.5	6.3
2	6.29	21.5	26.76
2	2.45	10.5	11.3
2	4.41	16.5	20.76
2	2.5	10.5	11.3
2	6.12	19.5	23.05
2	0.89	5	10.8
1	1.2	6	9.55
2	0.51	4	4.8
2	0.82	5	6.96
1	6.8	19.5	28.05
1	2.3	9.5	12.35
1	3.4	12.5	13.3
2	1.74	8.5	12.09
2	1.87	8	11.44
2	4.92	17.5	21.05
2	6.84	20	24.96
2	0.07	2.5	3.3
1	0.8	5.5	6.3
1	1.9	8.5	12.3
2	3.13	14	21.94
2	15.33	45	54.96
1	0	10.2	11
2	23.26	61.5	68.85
2	1.98	8	11.55
2	2.74	12.5	15.96
2	0.09	9	9.3
2	3.91	14.5	21.66
1	2.2	8.5	14.45
2	0.64	5	5.8
2	2.31	9.5	12.36
2	2.67	11	11.8
1	1.6	8	8.8
1	0.8	5.5	6.3
2	18.27	52	59.35
2	2.89	11	11.8
2	0.65	5.5	7.88
2	0.41	3.5	4.3
2	5.69	23	28.56
2	1.85	8.5	12.3
2	2.87	9.2	10
2	1.94	9	11.76
2	1.2	7.5	10.79
2	0.81	5	6.96
2	2.06	9	9.8
2	0	14.5	19.85
2	1.16	6.5	7.3
1	0.9	5.5	7.55
1	3.6	13	20.65
2	3.76	12.5	13.3
2	2.44	9.5	12.36
1	0	16.2	17
1	0	38.2	45.55
1	3.1	14	14.8
2	2.59	11.5	12.3
1	0	15.2	16
2	0.78	5	6.8
1	1.3	6.5	9.45
1	0	54.2	55
1	8.5	27.5	28.3
2	2.47	12.5	16.62
2	3.25	13.5	14.3
1	1.1	7	7.8
2	1.89	8	10.56
2	3.59	14.5	23.47
2	22.02	67.5	74.85
2	2.07	9.5	10.3
1	1.4	8	8.8
2	1.72	8.5	13.05
2	1.25	7	7.8
2	6.55	19.5	32.22
2	2.38	9.5	13.05
2	0.95	5.5	7.56
2	7.9	26	26.8
2	2.25	11	11.8
2	5.8	28.5	29.3
1	0	34.2	41.55
2	0	10	10.31
2	11.14	35.5	47.19
2	2.24	10.5	11.3
2	6.99	21.5	22.3
2	1.22	7.5	9.96
2	5.64	18.5	26.46
1	0	22.2	23
1	1	6.5	9.3
1	0	16.2	17
2	6.86	25	32.35
2	3.73	13.5	20.46
2	1.29	6.5	8.76
2	1.92	9	9.8
2	0.25	3.5	4.3
2	1.76	9	9.8
2	1.18	6	8.84
2	1.5	6.5	10.05
2	0.81	5	5.8
1	2.3	10.5	13.55
2	1.39	6.5	11.05
2	7.59	24	24.8
1	0	36.2	43.55
2	1.37	6.5	8.76
2	1.06	5.5	8.19
2	0.78	5	5.8
1	3.3	17	17.8
2	1.85	8.5	11.16
2	19.91	58	58.8
2	6.75	24	24.8
1	10.2	54	54.8
2	0.06	52	52.8
2	0.59	4	4.8
2	10.92	31.5	38.76
2	2.32	10.5	13.3
2	7.1	22.5	33.87
2	1.29	6.5	8.8
2	7.86	23.5	32.46
1	1.3	7	7.8
2	3.6	14.5	15.3
2	2.79	10.5	16.86
2	0.87	4.5	6.36
2	7.15	21.5	30.06
2	23.21	67	70.25
2	3.3	14	21.06
2	2.47	10.5	16.86
1	2.5	9	15.05
2	0.81	5	5.8
2	4.57	17.5	21.96
2	1.37	9.5	10.3
1	0	2.5	3.3
2	3.8	14.5	18.05
2	31.31	86.5	93.85
2	2.64	11.5	12.3
2	1.78	9	9.8
2	3.18	13.5	14.3
2	1.04	6	6.8
2	1.51	8	8.8
1	1.2	7	9
2	2.77	35.3	35.6
2	2.64	12	18
2	7.7	25	32.35
2	0.98	6	6.8
2	1.83	9	9.8
2	2.6	14	21.06
1	5.8	20.5	21.3
2	1.85	9	9.8
2	1.6	8	11
1	0	22.2	23
2	0.5	3.5	5.3
2	2.72	14	19.24
1	1.9	7.5	11.05
2	15.3	75	100.3
2	0.82	6	8.84
2	1.01	14	16.8
2	1.53	9	9.8
2	30.45	80.5	87.85
2	8.84	28	28.8
2	3.72	15	22.26
2	9.96	34	34.8
2	9.69	31	31.8
2	3.54	27.5	28.3
2	0	-25	-28.55
2	0	25	28.55
2	6.42	21.5	25.05
2	2.51	11	12.8
2	13.4	44.5	51.85
1	0	18.2	19
1	0	26.2	27
1	0	13.2	14
2	13.02	39	39.8
2	1.48	7	7.8
2	1.52	7.5	10.38
2	6.66	22	35.55
2	26.12	77.5	84.85
1	0	10.2	11
1	0	7.2	8
1	0	20.2	21
1	1.8	8.5	15.65
2	1.71	12	14.8
2	0.94	6.5	9.12
2	3.9	16	21
2	1.43	7.5	9.96
2	1.09	5.5	6.3
2	3.27	17	21.36
1	2.3	11.5	13.3
2	11.67	33	40.56
2	1.05	5	5.8
2	19.14	78	85.35
2	2.43	11	14.16
2	2.13	9.5	15.66
2	0.84	4.5	6.36
2	7.29	25	34.26
2	15.6	48.5	55.85
2	0	8.5	9.3
1	3.2	11.5	18.05
1	1.9	9	15.06
1	0.8	5	7.2
2	0	17	17.38
2	1.42	8.5	10.3
2	1.74	8.5	9.3
2	1.6	8	8.8
2	1.17	6.5	9.49
2	10.39	30	41.85
2	2.62	11	17.46
2	1.33	7	9.36
2	1.8	7	13.19
2	1.87	8	15.01
2	3.76	14	17.55
2	26.83	79.5	86.85
2	7.19	23	30.94
1	1.9	8	8.8
2	0.85	6.5	7.3
2	3.11	15	15.3
2	17.69	54.5	61.85
2	4.08	15	18.55
2	0	30	32.52
2	3.14	13.5	20.46
2	3.12	12.5	18.94
2	3.22	12.5	19.26
2	4.98	18.5	22.05
2	0.2	3	3.8
2	7	25	34.26
2	4.32	17.5	21.96
2	4.74	15.5	19.56
2	2.69	11	14.16
1	1.3	7.5	10.35
2	3.45	12.5	15.96
2	27.45	83	90.35
2	1	5	6.96
2	1.87	9.5	10.3
2	2.03	10	10.8
2	1.21	7	7.8
2	1.62	8	11
1	9.6	38.5	39.3
2	3.44	14.5	21.66
2	4.53	17	22.55
2	14.14	43.5	47.05
1	1.1	7	9.35
2	4.59	18	18.8
1	0	24.2	25
2	1.6	8	10.56
1	1.1	5.5	10.85
2	0.42	3.5	5.16
2	11.85	52.5	53.3
2	11.55	34.5	42.36
1	2.6	12.5	15.95
1	1.9	9.5	10.3
2	0.99	6.5	7.3
2	3.95	20.5	21.3
2	2.63	18	18.8
2	1.52	8	10.56
2	0.81	6	8.5
1	0	13.2	14
2	14.94	51.5	52.3
2	1.13	7.5	8.3
2	25.93	99.5	106.85
1	0	44.2	45
1	3.2	13.5	16.3
2	11.04	32.5	39.85
2	3.49	14.5	17.3
1	1.7	10	11.3
1	10	31.5	37.8
2	2.17	10	10.8
2	1.25	6.5	7.3
2	0.79	5.5	7.56
1	3.8	15.5	21.05
1	1.4	7.5	8.3
2	1.23	7	7.8
2	5.65	22	25.55
2	10.39	45.5	46.3
2	1.88	9	11.76
2	0.68	5	5.8
2	2.49	11.5	14.76
2	4.8	17	20.55
2	2.25	9.5	10.3
2	0.54	6	11.75
2	13.67	38	46.56
2	1.27	7	7.8
2	0.8	4.5	5.3
2	12.54	38.5	58.32
2	0	7.5	8.3
2	21.99	67	70.25
2	3.14	14.5	15.3
2	5.81	23.5	24.3
2	0.46	4.5	6.3
2	1.12	7.5	9.96
2	3.89	18.5	22.05
2	3.08	13	20.69
2	2.56	13	19.86
2	34.4	94.5	135.98
2	2.79	13.5	14.3
2	3.76	15	22.26
2	1.15	5.5	10.86
2	0.85	6	6.8
2	0.9	6	6.8
2	2.09	9	9.8
2	2.9	14	18.5
2	3.44	13.5	14.3
2	12.56	36	52.02
2	2.19	9	11.76
2	2.47	11	13.8
2	6.41	18.5	19.35
2	0.55	4	4.8
1	0.7	4.5	6.85
2	0.54	4.5	5.3
2	2.02	11	13.8
2	2.41	11	14.75
2	1.63	8.5	9.3
2	1.45	6.5	7.3
2	3.11	11.5	18.06
2	4.19	17.5	21.05
2	7.34	25	34.26
2	0.76	5.5	6.3
2	1.02	6	6.8
2	0	-3	-4.56
2	0	3	4.56
2	1.28	7	11.55
2	4.07	13.5	14.3
2	3.49	13.5	14.3
2	2.23	11.5	14.14
2	18.03	52.5	53.3
1	5.6	21.5	26.75
2	1.76	8.5	14.46
1	0	32.2	33
2	2.56	10.5	16.86
2	3.35	14	14.8
2	6.68	22.5	23.3
2	7.95	25	34.26
2	0.86	5.5	7.56
2	1.65	8.5	9.3
2	3.29	12.5	13.3
2	1.54	8.5	11
2	1.69	14.5	15.3
2	2	9.5	11.3
2	1.81	8.5	11.62
1	2.7	11	18.15
2	1.71	9.5	10.3
2	1.64	6.5	7.3
2	3.47	14	17.55
2	0	-3	-3.8
2	0	3	3.8
2	1.99	10	10.8
2	0.77	5	6.8
2	0	8.7	9
2	0	2.5	3.3
1	0	16.2	17
2	2.6	11	15.34
1	0	16.2	17
2	4.12	13.5	16.3
2	1.72	10	12.8
2	1.85	8	13.55
2	4.58	19.5	20.3
2	11.35	33	40.56
1	2	11	11.8
2	11.96	35	42.35
2	1.19	7.5	9.96
2	0.8	6.5	7.3
2	1.2	6.5	8.76
2	3.25	12.5	16.05
2	1.2	6.5	9.12
2	0.71	4.5	5.3
1	1	5.5	7.56
1	2.1	10	13.8
1	1.8	9	9.8
2	0.43	4	4.8
2	1.99	10	12.96
2	1.01	5.5	8.3
2	10.38	53.5	54.3
2	2.4	10	16.26
2	0.46	3.5	7.3
2	2.56	11	17.46
2	0.89	6	6.8
2	7.25	22.5	32.6
2	0.86	6	8.16
1	2.8	13	13.8
